Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
74,67,7,6,68,61,20,Train/20/00020_00005_00029.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
59,52,6,5,54,47,25,Train/25/00025_00004_00023.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
34,33,6,5,29,28,13,Train/13/00013_00069_00003.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
35,32,5,5,29,27,30,Train/30/00030_00001_00001.png
54,55,5,6,49,50,13,Train/13/00013_00069_00023.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
63,58,5,5,58,53,11,Train/11/00011_00003_00019.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
64,63,6,6,59,58,26,Train/26/00026_00001_00021.png
131,117,11,10,120,106,25,Train/25/00025_00003_00020.png
110,103,10,9,101,94,23,Train/23/00023_00000_00028.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
37,36,5,5,31,31,9,Train/9/00009_00004_00014.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
83,74,7,6,76,68,10,Train/10/00010_00034_00028.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
30,31,5,6,25,26,3,Train/3/00003_00004_00000.png
47,48,6,5,42,43,1,Train/1/00001_00056_00011.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
34,36,6,6,29,30,8,Train/8/00008_00026_00013.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
48,49,6,6,43,44,7,Train/7/00007_00035_00022.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
44,45,5,6,39,40,8,Train/8/00008_00037_00022.png
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
45,40,5,5,39,34,2,Train/2/00002_00030_00018.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
34,34,5,5,29,29,0,Train/0/00000_00003_00009.png
49,47,5,5,43,42,1,Train/1/00001_00005_00018.png
46,40,6,6,40,35,10,Train/10/00010_00036_00022.png
56,55,6,6,50,50,4,Train/4/00004_00004_00011.png
36,35,5,5,31,29,1,Train/1/00001_00023_00004.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
