Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
97,84,9,7,89,77,25,Train/25/00025_00022_00022.png
114,110,10,10,104,100,11,Train/11/00011_00036_00029.png
65,60,6,6,60,55,28,Train/28/00028_00014_00022.png
32,31,5,6,27,26,21,Train/21/00021_00005_00001.png
176,164,15,14,161,150,24,Train/24/00024_00004_00029.png
49,47,5,6,44,42,31,Train/31/00031_00015_00011.png
69,63,6,5,63,58,21,Train/21/00021_00005_00023.png
52,49,5,5,47,43,29,Train/29/00029_00001_00014.png
56,54,5,5,51,48,13,Train/13/00013_00056_00015.png
36,35,6,6,31,30,25,Train/25/00025_00032_00015.png
81,62,7,5,74,57,13,Train/13/00013_00068_00015.png
64,61,5,6,59,56,21,Train/21/00021_00009_00021.png
38,38,5,6,33,33,31,Train/31/00031_00003_00003.png
176,153,15,13,161,140,28,Train/28/00028_00008_00029.png
46,43,5,5,41,38,30,Train/30/00030_00014_00021.png
29,29,5,5,23,23,13,Train/13/00013_00000_00004.png
29,31,5,6,24,25,30,Train/30/00030_00011_00001.png
74,72,6,6,68,65,13,Train/13/00013_00061_00016.png
47,45,5,6,42,39,28,Train/28/00028_00012_00018.png
60,56,5,6,55,51,11,Train/11/00011_00038_00012.png
98,97,9,8,90,89,29,Train/29/00029_00007_00028.png
148,132,12,12,136,121,18,Train/18/00018_00007_00028.png
80,72,8,7,73,66,25,Train/25/00025_00027_00022.png
45,42,5,5,40,37,26,Train/26/00026_00012_00018.png
48,41,6,5,43,36,27,Train/27/00027_00006_00009.png
38,33,6,6,32,27,13,Train/13/00013_00049_00008.png
31,28,6,6,26,23,20,Train/20/00020_00011_00002.png
58,46,6,5,53,41,21,Train/21/00021_00008_00011.png
147,142,13,12,135,129,28,Train/28/00028_00013_00028.png
62,55,5,6,57,50,11,Train/11/00011_00024_00021.png
51,47,6,6,45,42,13,Train/13/00013_00051_00018.png
41,41,5,6,36,36,21,Train/21/00021_00002_00015.png
32,29,5,6,27,24,22,Train/22/00022_00009_00000.png
106,97,9,9,97,89,23,Train/23/00023_00008_00024.png
64,60,5,6,59,55,18,Train/18/00018_00002_00023.png
53,50,5,6,48,45,25,Train/25/00025_00005_00018.png
52,46,5,5,46,41,28,Train/28/00028_00004_00019.png
135,123,11,11,124,113,28,Train/28/00028_00017_00028.png
47,42,6,5,42,37,13,Train/13/00013_00031_00022.png
28,28,6,6,23,22,23,Train/23/00023_00000_00005.png
68,61,6,5,62,56,11,Train/11/00011_00008_00015.png
29,28,5,6,24,23,18,Train/18/00018_00000_00008.png
46,41,6,5,41,36,11,Train/11/00011_00025_00016.png
58,46,6,5,53,41,21,Train/21/00021_00008_00010.png
47,49,6,5,42,44,24,Train/24/00024_00008_00016.png
45,40,5,5,40,35,24,Train/24/00024_00007_00007.png
110,104,9,10,101,95,11,Train/11/00011_00034_00025.png
74,68,6,7,68,62,25,Train/25/00025_00038_00025.png
57,51,6,5,51,46,18,Train/18/00018_00006_00014.png
52,49,5,6,47,43,22,Train/22/00022_00000_00015.png
54,48,5,6,49,43,13,Train/13/00013_00068_00003.png
30,28,6,5,25,23,31,Train/31/00031_00007_00000.png
91,79,8,7,83,72,22,Train/22/00022_00009_00025.png
58,52,6,6,53,47,18,Train/18/00018_00007_00002.png
55,49,5,6,50,44,13,Train/13/00013_00068_00001.png
44,39,5,5,39,34,20,Train/20/00020_00001_00014.png
53,47,6,5,48,42,11,Train/11/00011_00040_00015.png
47,48,5,6,42,43,28,Train/28/00028_00013_00007.png
42,42,6,6,37,37,13,Train/13/00013_00037_00008.png
43,39,6,6,38,34,18,Train/18/00018_00006_00002.png
52,47,5,5,47,42,30,Train/30/00030_00002_00014.png
30,28,6,5,25,23,11,Train/11/00011_00039_00000.png
53,48,6,5,48,42,26,Train/26/00026_00014_00003.png
121,106,11,9,111,97,13,Train/13/00013_00070_00020.png
41,39,5,5,36,34,11,Train/11/00011_00009_00001.png
48,46,5,5,43,41,13,Train/13/00013_00028_00008.png
105,103,9,9,96,94,25,Train/25/00025_00028_00024.png
31,33,5,6,26,28,25,Train/25/00025_00017_00001.png
50,46,5,6,45,41,11,Train/11/00011_00029_00002.png
47,43,6,6,42,38,23,Train/23/00023_00015_00008.png
45,42,5,5,40,37,28,Train/28/00028_00000_00019.png
104,94,10,9,95,86,11,Train/11/00011_00013_00026.png
74,70,7,6,68,64,18,Train/18/00018_00005_00001.png
97,94,8,9,88,85,13,Train/13/00013_00001_00026.png
46,46,6,6,41,41,18,Train/18/00018_00013_00010.png
42,38,5,5,37,33,22,Train/22/00022_00006_00015.png
49,45,6,6,43,39,13,Train/13/00013_00053_00007.png
34,30,6,5,29,25,30,Train/30/00030_00008_00003.png
101,101,9,9,93,93,31,Train/31/00031_00022_00029.png
38,36,5,6,32,30,20,Train/20/00020_00006_00013.png
135,121,11,11,124,111,24,Train/24/00024_00003_00026.png
41,39,6,5,36,34,13,Train/13/00013_00007_00008.png
64,58,6,6,59,53,11,Train/11/00011_00020_00019.png
32,30,5,6,26,25,26,Train/26/00026_00006_00002.png
44,42,5,6,39,36,31,Train/31/00031_00025_00010.png
44,40,6,5,39,35,25,Train/25/00025_00016_00015.png
56,50,6,5,51,45,18,Train/18/00018_00027_00018.png
34,32,6,5,29,27,21,Train/21/00021_00003_00005.png
58,54,5,6,53,49,13,Train/13/00013_00017_00014.png
95,93,8,8,87,85,25,Train/25/00025_00000_00026.png
47,42,5,5,42,37,13,Train/13/00013_00065_00014.png
98,93,8,8,90,85,11,Train/11/00011_00001_00022.png
36,33,5,5,30,28,28,Train/28/00028_00012_00011.png
35,34,6,6,30,29,11,Train/11/00011_00033_00003.png
92,85,8,8,84,78,13,Train/13/00013_00059_00005.png
76,71,6,7,70,65,18,Train/18/00018_00006_00022.png
71,73,7,7,64,67,13,Train/13/00013_00050_00022.png
40,38,6,6,34,33,13,Train/13/00013_00071_00008.png
49,48,5,5,44,43,25,Train/25/00025_00009_00020.png
97,84,8,7,89,77,22,Train/22/00022_00003_00028.png
41,40,6,6,36,35,13,Train/13/00013_00007_00006.png
80,73,8,7,73,67,25,Train/25/00025_00004_00029.png
148,136,12,11,136,125,13,Train/13/00013_00038_00029.png
82,76,7,6,75,70,13,Train/13/00013_00016_00023.png
59,55,5,5,54,50,27,Train/27/00027_00001_00018.png
37,34,5,6,32,29,13,Train/13/00013_00052_00010.png
44,37,6,5,39,31,29,Train/29/00029_00003_00001.png
32,30,5,6,26,25,20,Train/20/00020_00006_00007.png
37,35,6,5,31,30,11,Train/11/00011_00014_00006.png
80,72,7,6,73,65,19,Train/19/00019_00006_00023.png
45,42,5,6,40,37,13,Train/13/00013_00029_00022.png
35,34,6,5,30,28,26,Train/26/00026_00013_00008.png
42,39,6,6,37,34,13,Train/13/00013_00007_00009.png
40,38,6,6,34,32,25,Train/25/00025_00035_00014.png
65,63,6,6,60,58,25,Train/25/00025_00008_00000.png
110,100,10,8,101,92,25,Train/25/00025_00009_00028.png
68,69,7,7,62,63,25,Train/25/00025_00048_00023.png
42,41,5,5,37,36,25,Train/25/00025_00002_00013.png
116,107,10,10,106,97,18,Train/18/00018_00020_00023.png
28,26,6,5,23,21,22,Train/22/00022_00008_00001.png
43,42,6,5,38,37,29,Train/29/00029_00006_00016.png
98,88,9,7,90,81,25,Train/25/00025_00028_00022.png
115,85,10,7,105,78,13,Train/13/00013_00032_00025.png
32,30,5,5,27,25,25,Train/25/00025_00032_00009.png
32,31,6,6,27,26,13,Train/13/00013_00029_00003.png
56,53,5,6,51,48,31,Train/31/00031_00008_00019.png
39,41,6,6,34,36,25,Train/25/00025_00046_00000.png
43,45,5,6,38,40,22,Train/22/00022_00005_00017.png
104,92,9,9,95,84,13,Train/13/00013_00065_00028.png
26,26,6,5,21,21,13,Train/13/00013_00003_00000.png
51,47,6,5,45,41,22,Train/22/00022_00007_00011.png
54,50,6,5,49,45,19,Train/19/00019_00004_00014.png
51,48,5,5,46,43,30,Train/30/00030_00005_00018.png
142,131,12,12,130,120,13,Train/13/00013_00033_00028.png
42,39,5,5,36,33,18,Train/18/00018_00039_00005.png
41,37,5,5,35,31,13,Train/13/00013_00032_00007.png
34,32,6,6,29,26,26,Train/26/00026_00003_00005.png
28,25,5,5,23,20,11,Train/11/00011_00006_00003.png
58,56,5,5,53,51,18,Train/18/00018_00018_00013.png
39,40,6,6,34,35,26,Train/26/00026_00000_00012.png
120,109,11,10,110,100,25,Train/25/00025_00013_00028.png
106,108,9,10,97,99,13,Train/13/00013_00050_00029.png
31,31,6,5,26,26,13,Train/13/00013_00005_00004.png
30,29,6,5,25,23,18,Train/18/00018_00021_00003.png
54,49,5,6,49,44,13,Train/13/00013_00005_00019.png
29,28,6,5,24,23,25,Train/25/00025_00013_00003.png
122,106,11,9,111,96,25,Train/25/00025_00001_00021.png
52,50,6,6,47,45,24,Train/24/00024_00003_00002.png
47,44,5,6,42,39,26,Train/26/00026_00010_00021.png
61,55,6,6,56,50,24,Train/24/00024_00003_00009.png
58,54,5,5,53,49,18,Train/18/00018_00033_00011.png
43,41,5,6,38,36,13,Train/13/00013_00067_00016.png
98,86,8,7,90,79,25,Train/25/00025_00001_00015.png
43,40,6,6,38,34,18,Train/18/00018_00031_00012.png
116,106,11,10,106,97,23,Train/23/00023_00003_00025.png
121,112,10,10,111,103,25,Train/25/00025_00000_00029.png
32,29,5,5,27,24,13,Train/13/00013_00052_00007.png
49,45,6,5,44,40,13,Train/13/00013_00051_00017.png
39,36,6,6,34,31,31,Train/31/00031_00024_00012.png
34,34,5,6,29,29,31,Train/31/00031_00016_00004.png
61,56,6,6,56,51,13,Train/13/00013_00021_00022.png
94,87,8,8,86,80,23,Train/23/00023_00003_00022.png
30,28,6,5,25,23,13,Train/13/00013_00063_00001.png
38,38,6,5,32,33,31,Train/31/00031_00013_00013.png
40,37,5,6,34,32,25,Train/25/00025_00036_00001.png
36,34,6,6,31,29,13,Train/13/00013_00029_00011.png
40,38,6,6,35,33,13,Train/13/00013_00007_00004.png
69,65,6,5,62,59,25,Train/25/00025_00008_00002.png
71,62,6,6,65,57,28,Train/28/00028_00010_00018.png
172,161,14,13,158,147,28,Train/28/00028_00013_00029.png
44,43,5,6,39,38,25,Train/25/00025_00046_00006.png
74,69,6,7,68,63,13,Train/13/00013_00043_00026.png
59,55,6,5,53,49,18,Train/18/00018_00021_00022.png
110,92,9,8,101,84,21,Train/21/00021_00008_00024.png
49,46,5,6,44,41,25,Train/25/00025_00000_00002.png
32,28,6,5,27,23,18,Train/18/00018_00009_00004.png
47,41,5,5,42,36,11,Train/11/00011_00038_00001.png
116,107,10,10,105,98,11,Train/11/00011_00016_00026.png
57,50,6,5,52,44,11,Train/11/00011_00038_00009.png
36,36,5,6,30,31,31,Train/31/00031_00023_00011.png
34,33,6,6,29,28,30,Train/30/00030_00005_00004.png
108,96,9,8,98,87,11,Train/11/00011_00005_00025.png
31,29,5,6,26,24,26,Train/26/00026_00009_00003.png
34,33,6,5,29,28,13,Train/13/00013_00030_00000.png
33,33,5,6,27,27,13,Train/13/00013_00009_00007.png
36,35,6,6,31,30,5,Train/5/00005_00020_00018.png
42,43,6,5,37,37,7,Train/7/00007_00031_00022.png
34,33,6,5,29,28,3,Train/3/00003_00007_00010.png
30,31,5,5,25,26,1,Train/1/00001_00038_00007.png
80,81,7,7,73,74,3,Train/3/00003_00021_00027.png
76,77,6,7,70,71,16,Train/16/00016_00006_00005.png
39,38,6,5,34,33,4,Train/4/00004_00024_00008.png
37,37,6,6,32,32,5,Train/5/00005_00058_00016.png
43,44,5,5,38,38,14,Train/14/00014_00003_00002.png
44,47,5,6,39,42,17,Train/17/00017_00015_00023.png
31,31,5,5,26,26,4,Train/4/00004_00045_00002.png
29,28,6,6,24,23,7,Train/7/00007_00019_00007.png
41,43,5,6,36,38,7,Train/7/00007_00012_00021.png
35,35,5,6,30,30,5,Train/5/00005_00028_00007.png
28,29,5,5,23,24,2,Train/2/00002_00037_00001.png
63,66,5,6,57,60,14,Train/14/00014_00025_00026.png
51,59,5,6,46,54,4,Train/4/00004_00056_00027.png
62,65,5,6,57,60,7,Train/7/00007_00035_00028.png
65,63,6,5,60,58,4,Train/4/00004_00008_00024.png
47,48,5,5,42,43,5,Train/5/00005_00058_00021.png
53,54,6,5,48,49,10,Train/10/00010_00056_00027.png
46,46,5,5,41,41,2,Train/2/00002_00017_00018.png
27,30,5,6,22,24,4,Train/4/00004_00052_00006.png
29,29,6,6,24,24,3,Train/3/00003_00013_00002.png
49,51,6,5,44,46,5,Train/5/00005_00041_00022.png
30,31,5,6,25,26,4,Train/4/00004_00028_00000.png
56,60,5,5,51,55,9,Train/9/00009_00038_00028.png
69,69,6,6,63,63,1,Train/1/00001_00020_00022.png
34,35,5,6,29,30,10,Train/10/00010_00005_00011.png
84,82,7,7,77,75,7,Train/7/00007_00014_00024.png
45,46,5,6,40,41,1,Train/1/00001_00048_00017.png
36,37,5,5,31,32,10,Train/10/00010_00044_00019.png
35,34,6,6,30,28,8,Train/8/00008_00022_00009.png
34,37,5,6,29,31,3,Train/3/00003_00045_00011.png
69,80,6,8,63,73,7,Train/7/00007_00015_00027.png
52,53,6,6,47,48,17,Train/17/00017_00025_00027.png
35,36,5,5,30,30,4,Train/4/00004_00009_00010.png
124,117,10,10,114,107,2,Train/2/00002_00012_00027.png
34,36,6,6,29,31,5,Train/5/00005_00034_00012.png
47,45,6,6,41,40,2,Train/2/00002_00067_00017.png
46,45,6,5,41,40,4,Train/4/00004_00043_00018.png
54,55,5,6,49,50,10,Train/10/00010_00058_00024.png
28,30,6,6,23,25,17,Train/17/00017_00026_00009.png
128,128,11,11,116,116,3,Train/3/00003_00041_00026.png
35,37,5,6,30,32,5,Train/5/00005_00039_00018.png
42,44,5,5,37,39,15,Train/15/00015_00004_00018.png
36,36,5,5,31,31,10,Train/10/00010_00017_00012.png
77,82,7,7,71,75,0,Train/0/00000_00004_00019.png
57,58,5,5,52,53,4,Train/4/00004_00010_00024.png
36,39,6,5,31,34,8,Train/8/00008_00016_00014.png
68,68,7,7,62,62,1,Train/1/00001_00020_00020.png
45,45,5,5,40,40,10,Train/10/00010_00019_00015.png
71,71,7,7,65,65,1,Train/1/00001_00022_00023.png
28,29,5,6,23,24,5,Train/5/00005_00020_00005.png
46,46,6,5,41,41,10,Train/10/00010_00053_00011.png
34,35,5,6,29,30,16,Train/16/00016_00004_00012.png
28,26,6,5,23,21,2,Train/2/00002_00045_00001.png
30,31,5,6,25,26,10,Train/10/00010_00018_00000.png
33,35,5,6,28,30,7,Train/7/00007_00020_00009.png
42,44,6,5,37,39,9,Train/9/00009_00024_00016.png
39,39,6,6,34,34,8,Train/8/00008_00035_00014.png
30,29,6,5,25,24,3,Train/3/00003_00002_00000.png
46,47,6,6,41,42,3,Train/3/00003_00038_00019.png
30,31,5,6,25,26,5,Train/5/00005_00025_00010.png
44,44,5,5,39,39,9,Train/9/00009_00016_00006.png
47,49,5,6,41,43,17,Train/17/00017_00001_00027.png
61,61,6,6,56,56,4,Train/4/00004_00038_00027.png
28,29,5,6,23,24,9,Train/9/00009_00008_00006.png
31,32,6,5,26,27,4,Train/4/00004_00056_00007.png
58,58,6,5,52,52,2,Train/2/00002_00039_00027.png
98,98,8,8,90,90,16,Train/16/00016_00006_00016.png
35,37,5,6,30,32,4,Train/4/00004_00031_00017.png
31,32,5,6,25,26,3,Train/3/00003_00000_00009.png
53,54,6,5,48,49,4,Train/4/00004_00011_00023.png
37,39,6,6,32,34,5,Train/5/00005_00049_00014.png
44,46,6,5,39,41,1,Train/1/00001_00008_00001.png
43,45,6,5,38,40,7,Train/7/00007_00019_00019.png
48,48,5,5,43,43,4,Train/4/00004_00027_00023.png
29,30,5,5,24,25,1,Train/1/00001_00005_00001.png
33,31,6,5,28,26,17,Train/17/00017_00020_00006.png
40,39,6,5,35,34,7,Train/7/00007_00025_00015.png
35,35,5,5,30,30,1,Train/1/00001_00062_00007.png
43,44,5,5,38,39,16,Train/16/00016_00005_00024.png
38,48,5,5,32,43,1,Train/1/00001_00030_00013.png
25,27,5,6,20,22,7,Train/7/00007_00044_00000.png
32,33,6,6,27,28,17,Train/17/00017_00027_00009.png
36,39,5,5,31,33,17,Train/17/00017_00024_00013.png
51,52,5,5,46,47,2,Train/2/00002_00061_00014.png
56,58,5,5,51,53,1,Train/1/00001_00040_00019.png
38,39,5,6,32,33,2,Train/2/00002_00071_00022.png
56,57,6,5,51,52,7,Train/7/00007_00008_00024.png
27,29,6,6,22,23,4,Train/4/00004_00052_00002.png
47,47,5,5,42,42,5,Train/5/00005_00050_00021.png
30,29,6,5,25,24,10,Train/10/00010_00004_00007.png
29,38,5,6,24,33,17,Train/17/00017_00013_00008.png
32,33,6,6,27,27,7,Train/7/00007_00024_00001.png
29,29,6,6,24,24,4,Train/4/00004_00035_00002.png
31,28,6,5,26,23,10,Train/10/00010_00034_00005.png
32,33,6,6,27,28,3,Train/3/00003_00030_00009.png
29,31,5,6,24,26,7,Train/7/00007_00037_00005.png
39,35,5,5,34,30,10,Train/10/00010_00036_00017.png
31,31,5,6,26,26,5,Train/5/00005_00054_00006.png
28,31,5,6,23,26,3,Train/3/00003_00025_00000.png
73,74,6,7,67,68,1,Train/1/00001_00067_00025.png
57,56,6,5,52,51,1,Train/1/00001_00063_00022.png
35,37,5,6,30,31,10,Train/10/00010_00006_00010.png
35,35,5,5,30,30,2,Train/2/00002_00050_00016.png
57,56,6,5,52,51,14,Train/14/00014_00000_00009.png
60,57,6,6,55,52,5,Train/5/00005_00028_00027.png
41,44,5,6,36,39,5,Train/5/00005_00049_00020.png
37,35,5,6,32,30,0,Train/0/00000_00005_00012.png
94,107,8,9,86,98,3,Train/3/00003_00031_00029.png
35,35,5,5,29,29,10,Train/10/00010_00031_00010.png
50,49,6,5,45,44,3,Train/3/00003_00025_00022.png
55,55,5,5,50,50,14,Train/14/00014_00001_00015.png
47,45,6,5,41,40,7,Train/7/00007_00011_00015.png
35,36,5,6,29,30,10,Train/10/00010_00031_00011.png
33,33,6,6,28,28,1,Train/1/00001_00065_00007.png
58,59,5,6,53,54,7,Train/7/00007_00041_00026.png
33,40,6,6,28,35,17,Train/17/00017_00013_00026.png
49,50,5,6,44,45,4,Train/4/00004_00001_00016.png
119,142,11,13,109,130,15,Train/15/00015_00018_00027.png
34,33,6,6,28,28,8,Train/8/00008_00045_00003.png
26,27,5,6,21,22,9,Train/9/00009_00004_00001.png
54,55,5,6,49,50,14,Train/14/00014_00012_00023.png
26,29,5,6,21,24,4,Train/4/00004_00031_00000.png
36,36,5,6,30,30,1,Train/1/00001_00009_00011.png
27,29,6,6,22,24,16,Train/16/00016_00007_00001.png
32,34,5,6,27,29,1,Train/1/00001_00065_00009.png
35,37,5,6,30,32,17,Train/17/00017_00023_00014.png
57,59,6,5,51,53,3,Train/3/00003_00006_00015.png
39,41,6,6,34,36,1,Train/1/00001_00016_00009.png
37,36,5,5,31,31,4,Train/4/00004_00048_00010.png
41,42,5,6,36,37,7,Train/7/00007_00035_00017.png
33,34,5,6,28,29,10,Train/10/00010_00050_00008.png
39,40,6,5,34,34,1,Train/1/00001_00022_00010.png
43,41,5,5,38,36,7,Train/7/00007_00025_00017.png
95,96,9,8,87,88,4,Train/4/00004_00032_00028.png
123,117,11,10,113,106,2,Train/2/00002_00052_00027.png
31,33,6,6,26,27,5,Train/5/00005_00038_00009.png
41,42,5,6,36,37,4,Train/4/00004_00012_00015.png
40,41,5,6,35,36,7,Train/7/00007_00042_00014.png
43,41,5,5,38,36,8,Train/8/00008_00015_00019.png
38,40,6,5,33,35,15,Train/15/00015_00000_00002.png
34,34,6,6,29,29,2,Train/2/00002_00005_00007.png
82,77,7,7,74,70,2,Train/2/00002_00007_00029.png
39,40,5,5,34,35,3,Train/3/00003_00016_00014.png
54,53,6,5,49,48,3,Train/3/00003_00012_00023.png
33,37,6,6,28,32,17,Train/17/00017_00014_00019.png
58,61,6,6,53,56,16,Train/16/00016_00001_00016.png
34,33,6,5,28,27,8,Train/8/00008_00006_00008.png
99,99,9,8,91,91,7,Train/7/00007_00033_00027.png
32,33,6,6,27,28,2,Train/2/00002_00028_00001.png
71,69,7,6,65,63,9,Train/9/00009_00046_00019.png
39,38,6,6,33,32,4,Train/4/00004_00015_00016.png
44,43,6,6,39,38,9,Train/9/00009_00027_00019.png
120,118,10,10,109,107,4,Train/4/00004_00005_00027.png
30,29,6,6,25,24,17,Train/17/00017_00012_00017.png
50,52,5,6,45,46,9,Train/9/00009_00042_00015.png
32,33,6,6,27,28,3,Train/3/00003_00040_00006.png
96,99,9,8,88,91,7,Train/7/00007_00003_00027.png
61,65,6,6,56,60,3,Train/3/00003_00028_00029.png
30,31,5,6,25,25,2,Train/2/00002_00018_00006.png
50,49,6,5,45,44,1,Train/1/00001_00046_00013.png
50,52,6,6,45,47,2,Train/2/00002_00024_00023.png
48,52,5,6,43,47,17,Train/17/00017_00007_00028.png
36,41,5,6,31,36,2,Train/2/00002_00066_00008.png
42,39,5,5,36,34,1,Train/1/00001_00050_00010.png
25,26,5,6,20,21,5,Train/5/00005_00058_00000.png
34,35,5,5,28,30,2,Train/2/00002_00031_00009.png
80,80,8,8,73,73,4,Train/4/00004_00043_00026.png
30,31,5,6,25,26,9,Train/9/00009_00006_00009.png
64,65,6,6,59,60,1,Train/1/00001_00065_00023.png
51,50,6,5,45,45,3,Train/3/00003_00034_00021.png
36,35,6,6,31,30,9,Train/9/00009_00007_00012.png
57,58,5,6,52,53,10,Train/10/00010_00006_00025.png
36,36,5,6,31,31,0,Train/0/00000_00001_00013.png
50,48,6,6,44,43,10,Train/10/00010_00046_00023.png
31,28,5,5,26,23,8,Train/8/00008_00028_00006.png
68,64,7,5,62,59,4,Train/4/00004_00021_00024.png
46,51,5,6,41,46,3,Train/3/00003_00043_00028.png
35,31,5,5,30,26,2,Train/2/00002_00000_00001.png
51,53,6,6,46,47,4,Train/4/00004_00002_00019.png
44,46,6,5,39,41,3,Train/3/00003_00037_00018.png
47,46,6,5,42,41,8,Train/8/00008_00036_00016.png
40,40,5,5,35,35,10,Train/10/00010_00016_00017.png
31,29,6,6,26,24,10,Train/10/00010_00066_00008.png
37,38,5,5,32,33,7,Train/7/00007_00029_00016.png
28,26,6,5,23,21,1,Train/1/00001_00037_00004.png
49,48,6,5,43,43,1,Train/1/00001_00012_00019.png
40,39,6,6,35,34,8,Train/8/00008_00000_00006.png
33,33,5,5,28,28,5,Train/5/00005_00057_00010.png
27,25,5,5,21,20,7,Train/7/00007_00030_00000.png
40,42,5,6,35,37,5,Train/5/00005_00041_00018.png
35,36,5,6,30,31,1,Train/1/00001_00072_00000.png
36,35,5,6,31,30,8,Train/8/00008_00015_00011.png
34,35,5,6,29,30,1,Train/1/00001_00042_00000.png
30,30,6,5,25,25,5,Train/5/00005_00029_00006.png
37,37,5,6,32,32,5,Train/5/00005_00054_00016.png
50,52,6,6,45,47,16,Train/16/00016_00012_00024.png
29,28,6,5,24,23,2,Train/2/00002_00027_00003.png
50,49,6,6,45,44,5,Train/5/00005_00056_00019.png
38,40,6,6,33,35,7,Train/7/00007_00028_00018.png
34,35,6,6,29,29,7,Train/7/00007_00024_00005.png
34,34,6,6,29,29,10,Train/10/00010_00014_00005.png
31,32,5,5,25,26,10,Train/10/00010_00031_00006.png
50,51,5,6,45,46,10,Train/10/00010_00008_00020.png
40,45,5,5,35,40,8,Train/8/00008_00038_00023.png
53,53,5,6,48,48,3,Train/3/00003_00037_00022.png
63,70,5,7,58,64,9,Train/9/00009_00022_00026.png
32,33,5,6,27,28,4,Train/4/00004_00061_00006.png
30,30,6,5,25,25,0,Train/0/00000_00001_00001.png
61,60,6,5,56,55,2,Train/2/00002_00045_00026.png
30,27,6,5,25,22,10,Train/10/00010_00034_00002.png
62,62,6,6,57,57,4,Train/4/00004_00029_00024.png
60,58,6,5,55,53,2,Train/2/00002_00051_00021.png
38,40,5,6,33,35,9,Train/9/00009_00041_00021.png
57,55,6,5,52,50,1,Train/1/00001_00009_00024.png
79,79,7,7,72,72,3,Train/3/00003_00011_00026.png
37,37,6,5,32,32,9,Train/9/00009_00047_00012.png
36,36,5,5,31,31,10,Train/10/00010_00012_00011.png
41,40,6,5,36,35,7,Train/7/00007_00035_00016.png
41,41,6,5,36,36,9,Train/9/00009_00009_00014.png
46,47,6,6,41,42,5,Train/5/00005_00040_00023.png
34,33,6,5,29,28,4,Train/4/00004_00039_00007.png
73,79,7,7,67,72,17,Train/17/00017_00017_00026.png
45,47,5,6,39,42,2,Train/2/00002_00066_00027.png
37,41,5,5,32,36,15,Train/15/00015_00012_00007.png
48,52,5,5,43,47,1,Train/1/00001_00008_00014.png
52,53,5,5,47,48,9,Train/9/00009_00011_00018.png
31,33,5,5,26,27,4,Train/4/00004_00017_00007.png
31,32,6,6,26,26,14,Train/14/00014_00017_00006.png
86,93,7,8,78,84,0,Train/0/00000_00004_00025.png
28,28,5,6,23,23,10,Train/10/00010_00043_00006.png
58,58,5,6,53,53,4,Train/4/00004_00053_00019.png
38,38,6,6,33,33,4,Train/4/00004_00020_00021.png
31,31,5,5,26,26,9,Train/9/00009_00018_00003.png
85,84,8,7,78,77,14,Train/14/00014_00000_00019.png
47,48,6,6,41,42,9,Train/9/00009_00011_00015.png
61,61,6,6,56,56,1,Train/1/00001_00047_00022.png
37,35,5,5,32,30,8,Train/8/00008_00021_00017.png
33,34,5,6,28,29,4,Train/4/00004_00009_00006.png
120,117,11,10,110,107,2,Train/2/00002_00022_00029.png
73,75,7,7,67,69,2,Train/2/00002_00036_00027.png
27,26,6,5,21,21,2,Train/2/00002_00039_00000.png
64,63,6,5,59,58,5,Train/5/00005_00009_00022.png
28,29,6,6,23,23,10,Train/10/00010_00047_00002.png
28,27,6,6,22,21,10,Train/10/00010_00037_00001.png
42,44,5,6,37,38,1,Train/1/00001_00034_00016.png
43,42,6,5,38,37,10,Train/10/00010_00020_00022.png
41,40,6,5,36,35,1,Train/1/00001_00043_00003.png
31,32,5,6,26,27,4,Train/4/00004_00036_00003.png
31,29,5,5,26,24,7,Train/7/00007_00046_00007.png
29,30,5,5,24,25,2,Train/2/00002_00063_00004.png
52,51,6,5,47,46,8,Train/8/00008_00011_00021.png
43,49,5,5,38,44,1,Train/1/00001_00006_00001.png
29,29,6,5,24,23,8,Train/8/00008_00025_00005.png
41,42,5,5,36,37,5,Train/5/00005_00000_00016.png
43,46,6,6,38,40,2,Train/2/00002_00066_00024.png
147,148,13,12,135,136,8,Train/8/00008_00029_00029.png
40,39,6,5,35,34,8,Train/8/00008_00041_00008.png
53,50,6,5,48,45,9,Train/9/00009_00000_00023.png
43,42,6,6,38,37,2,Train/2/00002_00070_00020.png
54,53,6,6,48,48,16,Train/16/00016_00013_00010.png
35,36,5,5,29,30,8,Train/8/00008_00031_00014.png
27,28,6,6,22,23,15,Train/15/00015_00006_00001.png
72,75,7,7,66,69,7,Train/7/00007_00003_00024.png
37,36,6,5,31,30,2,Train/2/00002_00049_00012.png
40,39,6,5,35,34,7,Train/7/00007_00011_00008.png
42,43,5,6,37,38,8,Train/8/00008_00023_00018.png
33,36,5,6,28,30,2,Train/2/00002_00031_00007.png
41,41,5,5,36,36,8,Train/8/00008_00012_00012.png
51,49,5,6,45,44,9,Train/9/00009_00044_00020.png
51,50,6,5,46,45,10,Train/10/00010_00026_00028.png
50,49,6,5,45,44,1,Train/1/00001_00069_00018.png
94,99,8,8,86,91,2,Train/2/00002_00062_00027.png
61,61,5,5,56,56,1,Train/1/00001_00046_00019.png
40,41,5,5,35,36,2,Train/2/00002_00008_00019.png
92,93,9,8,84,85,1,Train/1/00001_00013_00029.png
50,49,5,5,45,44,1,Train/1/00001_00033_00022.png
